cds	logFC.constDiff	adj.P.Val.constDiff	logFC.weevilInd_Q903	adj.P.Val.weevilInd_Q903	set	UniProtKB.AC	evalue	Description	tax_id	Taxonomy	GO
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN71643_c1_g1_i1:1-1497(+)	3.54477201998155	0.017144514220851	3.50661216044003	0.015002264568184	5	A0A0D1XID2	0	MFS domain-containing protein OS=Exophiala mesophila OX=212818 GN=PV10_09215 PE=4 SV=1	212818	Fungi	GO:0016021; GO:0055085
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN71653_c0_g1_i1:93-1142(+)	1.21565128486518	0.442694961353298	2.62723738820499	0.0346188121391459	3	W2RMN9	2.94e-159	Uncharacterized protein OS=Cyphellophora europaea CBS 101466 OX=1220924 GN=HMPREF1541_07365 PE=4 SV=1	1220924	Fungi	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN71757_c0_g1_i1:246-2543(+)	10.4657223464495	2.15698946572134e-09	0.663331009245653	0.688106183706022	1	A0A0D6RA20	0	Protein kinase domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae	GO:0005524; GO:0004672
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN71757_c0_g3_i1:246-2543(+)	-9.72013393537549	1.40750655081139e-06	-0.363478741860584	0.344339209533075	2	A0A0D6RA20	0	Protein kinase domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae	GO:0005524; GO:0004672
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN71869_c0_g1_i1:423-803(+)	0.912009996661841	0.390408068124426	3.323575830435	0.000675333553355569	3	A9NPT0	2.24e-83	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72041_c0_g1_i1:857-2383(-)	-9.0123719065172	6.33062019456932e-08	-3.8671173649306	1.21990917638486e-05	8	B8LPX8	0	WD_REPEATS_REGION domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0010997; GO:0097027; GO:1904668
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72041_c0_g2_i1:857-2383(-)	-0.0129933675050164	0.993387961765632	-4.53654085761816	0.0158396254593821	4	B8LPX8	0	WD_REPEATS_REGION domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0010997; GO:0097027; GO:1904668
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72059_c0_g1_i1:314-1561(-)	-7.55057737356963	4.331575484322e-06	-7.70408136788068	5.2241518216663e-06	8	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72126_c0_g1_i1:2-709(+)	-5.82432544690862	0.000234111138202005	-2.06602564160643	0.0516914030048347	2	A0A0D6QRI0	7.9e-36	NB-ARC domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae	GO:0043531
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72221_c0_g1_i1:91-2514(+)	-0.188545675456648	0.893666689516608	-2.89523484049691	0.0172634804579886	4	W1P0N2	0	DNA helicase OS=Amborella trichopoda OX=13333 GN=AMTR_s00003p00257050 PE=3 SV=1	13333	Viridiplantae	GO:0042555; GO:0005634; GO:0000347; GO:0005524; GO:0003678; GO:0003688; GO:0003697; GO:0006271; GO:0000727; GO:1902975; GO:0006267
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72221_c0_g2_i1:91-2511(+)	-0.189383280419314	0.895481929807795	-4.65045926552446	0.0073459796703882	4	W1P0N2	0	DNA helicase OS=Amborella trichopoda OX=13333 GN=AMTR_s00003p00257050 PE=3 SV=1	13333	Viridiplantae	GO:0042555; GO:0005634; GO:0000347; GO:0005524; GO:0003678; GO:0003688; GO:0003697; GO:0006271; GO:0000727; GO:1902975; GO:0006267
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72463_c0_g1_i1:340-1971(-)	-1.57737968521387	0.00275616282831334	-5.67739058481003	0.00016462201903342	4	V7AGU7	2.29e-27	Uncharacterized protein OS=Phaseolus vulgaris OX=3885 GN=PHAVU_011G099500g PE=4 SV=1	3885	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72516_c0_g1_i1:244-609(-)	8.40038166527164	1.61395089350032e-06	0.847326020743604	0.694583784615855	1	K7P2A5	1.79e-66	Lipoxygenase domain-containing protein (Fragment) OS=Pinus mugo OX=28528 GN=1_5675_01 PE=4 SV=1	28528	Viridiplantae	GO:0046872; GO:0016702
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72520_c0_g2_i1:556-2439(-)	-0.590506343441756	0.735375374356159	2.3384455239343	0.0354176117242224	3	A0A0D6R159	0	AA_permease_C domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae	GO:0016021; GO:0022857
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72575_c0_g1_i1:270-593(-)	-7.79444565883291	1.42672209866141e-06	-0.0252534937162556	0.968258642937366	2	K7NQ96	1.82e-48	Uncharacterized protein (Fragment) OS=Pinus taeda OX=3352 GN=2_5787_01 PE=4 SV=1	3352	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72575_c0_g2_i1:270-593(-)	6.89112402692899	4.70677130922437e-08	-0.289112263534057	0.834999978109434	1	K7NQ96	1.63e-48	Uncharacterized protein (Fragment) OS=Pinus taeda OX=3352 GN=2_5787_01 PE=4 SV=1	3352	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72610_c0_g1_i1:147-560(+)	0.0809980018453244	0.942913649297634	-3.22548799265421	0.00571283147083309	4	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72677_c0_g1_i1:3-365(-)	-0.0350771554079855	0.97783979237805	-4.64707992034062	7.77255522547679e-05	4	A0A426Y6B3	8.58e-62	Uncharacterized protein OS=Ensete ventricosum OX=4639 GN=B296_00053809 PE=4 SV=1	4639	Viridiplantae	GO:0030246
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72790_c0_g1_i1:3-437(+)	3.92132486568883	0.0479694353495609	0.727584458441649	0.781275642830974	1	A0A4Z1PM11	5.01e-67	Shwachman-Bodian-diamond syndrome protein OS=Venturia nashicola OX=86259 GN=E6O75_ATG01404 PE=4 SV=1	86259	Fungi	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72795_c0_g1_i1:1-360(-)	-2.1059710481471	0.0369417837036351	-4.89823506081313	0.000545737420687796	8	A9NYN8	1.55e-66	UDPGT domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016758
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72813_c0_g2_i1:2-1525(+)	1.68773353217749	0.610665072053646	4.81110238789365	0.0463396338479346	3	A0A0D2GUV6	0	Phosphotransferase OS=Fonsecaea pedrosoi CBS 271.37 OX=1442368 GN=Z517_10915 PE=3 SV=1	1442368	Fungi	GO:0005623; GO:0016021; GO:0005524; GO:0008865; GO:0004340; GO:0005536; GO:0019158; GO:0001678; GO:0006002; GO:0019660; GO:0006096; GO:0006013
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72826_c0_g2_i1:3-299(-)	5.34483397069667	0.000797650676730956	0.35838200990023	0.898906923561796	1	C0PST4	2.89e-66	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0005737; GO:0004427; GO:0000287; GO:0006796
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72853_c0_g1_i1:350-673(-)	-3.01658149412883	0.00174456530133448	-3.35043903939579	0.00284792094630054	8	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN72950_c0_g1_i1:156-1553(+)	-0.33248949837737	0.761025830978301	-3.9677464120908	0.00154030662545206	4	A0A200QS94	1.58e-43	Uncharacterized protein OS=Macleaya cordata OX=56857 GN=BVC80_285g28 PE=4 SV=1	56857	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73064_c0_g2_i1:2-358(+)	-2.011499288318	0.0369897248411441	-2.86928994374038	0.00384798514426986	8	H9WHQ7	2.5e-43	Uncharacterized protein (Fragment) OS=Pinus taeda OX=3352 GN=0_12509_02 PE=4 SV=1	3352	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73092_c0_g1_i1:170-691(-)	2.05839273009533	0.33652513460936	3.69483394551217	0.0333653250667604	3	A0A0N1H8E2	2.99e-58	Peptidylprolyl isomerase OS=Phialophora attae OX=1664694 GN=AB675_2172 PE=4 SV=1	1664694	Fungi	GO:0003755
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73095_c0_g1_i1:1-363(+)	-5.10188277998155	0.000128072055622637	-1.9930917125087	0.00906740587327388	2	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73114_c0_g2_i1:2-298(+)	-5.31452981345673	1.07279173718919e-05	-0.411722326926093	0.511877698495834	2	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73122_c0_g1_i2:2-337(+)	-0.580599516472994	0.322121307620439	-2.05440938031505	0.00231083915263669	4	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73123_c0_g1_i1:100-3222(+)	-0.003130593339506	0.997710169710264	-2.29823173565266	0.000821474861183953	4	U5D2U6	0	Uncharacterized protein OS=Amborella trichopoda OX=13333 GN=AMTR_s00039p00061810 PE=4 SV=1	13333	Viridiplantae	GO:0043621; GO:0045128
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73145_c0_g1_i1:198-1424(-)	-1.23098402886372	0.0816888508721237	-4.30000425547443	7.80505026828554e-05	4	A0A0C9QW13	0	WAT1-related protein OS=Wollemia nobilis OX=56998 PE=3 SV=1	56998	Viridiplantae	GO:0016021; GO:0022857
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73193_c0_g3_i1:1-375(+)	-6.48060277908113	3.05867233034216e-05	-1.69699486115418	0.0611202618157117	2	A9NXU5	5.71e-43	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0050660; GO:0016614
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73293_c0_g2_i1:3-302(-)	2.03969898565872	0.0469229895048259	-0.228967817249992	0.856651264108205	1	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73378_c0_g1_i1:2-409(-)	-0.522044213793697	0.635097802067706	2.34190534263543	0.00252878539014871	3	A9NVC0	1.65e-66	Protein kinase domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021; GO:0005524; GO:0030246; GO:0004672
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73533_c0_g2_i1:151-1104(+)	0.583569335234656	0.874521392044161	6.43291131130989	0.00236336150788725	3	H6C5Y5	0	Inositol oxygenase OS=Exophiala dermatitidis (strain ATCC 34100 / CBS 525.76 / NIH/UT8656) OX=858893 GN=HMPREF1120_07129 PE=4 SV=1	858893	Fungi	GO:0005737; GO:0050113; GO:0005506; GO:0019310
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73577_c0_g1_i1:107-412(-)	6.20316622942698	0.0021742776567013	0.267090384065358	0.932437018444032	1	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73615_c0_g1_i1:244-1275(+)	0.0658407297650454	0.931289052352127	2.36595382445066	1.60026183822848e-05	3	A0A2I4E8G3	4.63e-178	2-oxoglutarate-Fe(II) type oxidoreductase-like OS=Juglans regia OX=51240 GN=LOC108987251 PE=3 SV=1	51240	Viridiplantae	GO:0046872; GO:0016491
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73615_c0_g1_i2:244-1293(+)	-0.88356671597474	0.421894684159625	2.24725124106249	0.0025639513076729	3	A0A3S3MBQ6	6.02e-177	2-oxoglutarate-FeII type oxidoreductase-like protein isoform X1 OS=Cinnamomum micranthum f. kanehirae OX=337451 GN=CKAN_00177200 PE=3 SV=1	337451	Viridiplantae	GO:0046872; GO:0016491
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73635_c0_g1_i1:2-331(+)	0.134150628847525	0.838369760586062	-3.73583287963143	1.2782040150391e-05	4	U5CY04	1.13e-23	Uncharacterized protein OS=Amborella trichopoda OX=13333 GN=AMTR_s00032p00238680 PE=4 SV=1	13333	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73643_c1_g1_i1:244-1830(-)	5.34095139010118	2.44113615661966e-05	-3.95426187344233	0.0636537985480788	1	A0A445DB09	1.31e-55	Uncharacterized protein OS=Arachis hypogaea OX=3818 GN=Ahy_A04g017429 PE=4 SV=1	3818	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73686_c0_g1_i1:1-498(-)	2.12108894992237	0.0494332667349106	-1.02133530670333	0.449046802687138	1	D5AEF8	4.18e-120	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73770_c0_g2_i1:3-494(-)	-10.7306530817763	0.00152596910267628	-0.354790505097841	0.668178162926488	2	D5ADY4	7.62e-114	ADH_zinc_N domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0055114
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73793_c0_g1_i1:274-1260(+)	-0.466225222185057	0.735786591764979	-5.22472541802737	0.0067003182122369	4	A0A2H5QIR7	0	Uncharacterized protein (Fragment) OS=Citrus unshiu OX=55188 GN=CUMW_234170 PE=4 SV=1	55188	Viridiplantae	GO:0046872; GO:0016491; GO:0009263
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73871_c0_g1_i1:91-624(-)	2.90528499994914	0.0759155933385106	3.35426879708129	0.0253957134428924	3	A0A0D2IHT2	2.89e-43	Rhinocladiella mackenziei CBS 650.93 unplaced genomic scaffold supercont1.4, whole genome shotgun sequence OS=Rhinocladiella mackenziei CBS 650.93 OX=1442369 GN=Z518_06211 PE=4 SV=1	1442369	Fungi	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73903_c0_g1_i1:180-716(+)	-9.05800485872544	2.75584698476403e-10	-0.57087209183278	0.0257259912057001	2	A9NN76	4.58e-124	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73903_c0_g2_i1:180-716(+)	7.34115319112576	1.33103028973756e-06	0.663331009245647	0.718866859538936	1	A9NN76	3.17e-123	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73903_c0_g3_i1:180-716(+)	7.58364225566278	1.37140732498862e-08	0.663331009245649	0.615103338271519	1	A9NN76	1.84e-125	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73924_c0_g3_i4:1-537(-)	5.10137423424263	4.2546308581389e-05	-0.159181777324353	0.926836640365124	1	A0A2D1V7J8	1.26e-50	Uncharacterized protein (Fragment) OS=Pinus pinaster OX=71647 GN=0_15072_02 PE=4 SV=1	71647	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN73932_c0_g1_i1:447-2204(-)	-0.329531016017549	0.820361822694323	-4.22568711258296	0.0102504795658047	4	A0A2H3XL71	5.59e-42	uncharacterized protein LOC103704085 isoform X3 OS=Phoenix dactylifera OX=42345 GN=LOC103704085 PE=4 SV=1	42345	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74002_c0_g1_i1:2-1945(+)	5.73733587494285	7.58757948210984e-06	1.05957163442594	0.473710139876308	1	A0A3Q9D0J9	0	Plasma membrane ATPase OS=Cunninghamia lanceolata OX=28977 GN=HA2 PE=2 SV=1	28977	Viridiplantae	GO:0016021; GO:0005886; GO:0005524; GO:0008553; GO:0120029
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74036_c4_g3_i1:3-323(+)	-3.06531597700835	1.99311050344317e-05	0.861938399121588	0.0223740774236221	2	A9NUW5	3.51e-68	Fe2OG dioxygenase domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0046872; GO:0016491
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74066_c0_g1_i1:165-1187(-)	9.92218031692843	0.00363121419416591	0.663331009245652	0.90400727931492	1	A9NNJ9	0	Fe2OG dioxygenase domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0046872; GO:0016491
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74066_c0_g2_i1:165-1187(-)	0.0801319963705183	0.964164856678234	3.00496285879258	0.00269684208801105	3	A9NNJ9	0	Fe2OG dioxygenase domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0046872; GO:0016491
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74112_c0_g1_i1:119-1507(+)	-8.51863355189803	2.09591033002214e-09	-0.205826969070664	0.506702383191166	2	D8R643	2.97e-169	Carboxypeptidase OS=Selaginella moellendorffii OX=88036 GN=SCPLe2-1 PE=3 SV=1	88036	Viridiplantae	GO:0004185
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74112_c0_g2_i1:119-1507(+)	7.3216707258482	1.36452717312858e-06	0.663331009245647	0.726841517492582	1	D8R643	8.74e-170	Carboxypeptidase OS=Selaginella moellendorffii OX=88036 GN=SCPLe2-1 PE=3 SV=1	88036	Viridiplantae	GO:0004185
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74172_c0_g1_i1:203-1264(-)	-0.246043699431279	0.722871472066764	3.06412577513514	3.19771323743168e-06	3	A9NW02	3.79e-137	ENTH domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0005543
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74196_c0_g1_i1:204-1007(-)	2.21996143280654	9.52837314590224e-05	-2.15312149315667	0.003835265982795	7	A0A2R6XF93	3.17e-26	Uncharacterized protein OS=Marchantia polymorpha OX=3197 GN=MARPO_0019s0168 PE=4 SV=1	3197	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74234_c0_g1_i1:650-1048(-)	-1.19326598298353	0.262768017293872	-3.53783562334006	0.00853078833813367	4	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74339_c0_g1_i1:3-1181(-)	5.48879954724025	7.33286785083399e-06	0.263439277784938	0.866538563047558	1	B8LRB4	0	TIR domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0043531; GO:0007165
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74399_c0_g1_i1:3-857(+)	2.64287384720981	0.0787513385814501	3.05083528434243	0.035842819156473	3	W9XEB8	2.16e-55	Rick_17kDa_Anti domain-containing protein OS=Capronia coronata CBS 617.96 OX=1182541 GN=A1O1_08939 PE=4 SV=1	1182541	Fungi	GO:0019867
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74447_c0_g1_i2:163-663(+)	2.79139126667972	0.00402254973903241	-0.520076404397633	0.653700990520314	1	C0PRK9	1.11e-116	2Fe-2S ferredoxin-type domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0009055; GO:0051536
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74564_c0_g1_i1:25-510(+)	-0.0287041560943619	0.994375094928047	3.5533649000301	0.0350543194938551	3	F4RWS3	1.15e-88	Uncharacterized protein OS=Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) OX=747676 GN=MELLADRAFT_72625 PE=4 SV=1	747676	Fungi	GO:0005840; GO:0003735; GO:0006412
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74573_c0_g1_i1:3-503(-)	0.601055535873362	0.649286658182688	-4.69587174462252	0.00108137731053064	4	B8LQW6	2.02e-86	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016758
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74625_c0_g2_i1:3-719(+)	-6.13029588834167	0.00531544626239937	-2.37572996407872	0.102045982040314	2	A0A0G7ZNW0	5.6e-146	Cytochrome P450 CYP86J1v2 OS=Picea glauca OX=3330 GN=cytochrome P450 CYP86J1v2 PE=3 SV=1	3330	Viridiplantae	GO:0020037; GO:0005506; GO:0004497; GO:0016705
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74642_c0_g1_i1:641-1681(-)	-0.235080661287806	0.711525529746259	-3.42963023618679	7.77255522547679e-05	4	D5ABS8	2.19e-143	Cyclin_C domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0005634
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74670_c0_g1_i1:1-351(-)	-0.48731140409586	0.504395858460406	-5.08677415114746	0.000292406799571022	4	A9NWK6	3.29e-34	Pectate lyase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0046872; GO:0030570; GO:0045490
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74675_c0_g1_i1:263-1147(-)	-3.98910011343578	4.71432010453427e-07	-0.346782730850801	0.31203881918864	2	A0A2K1JW05	6.49e-44	Uncharacterized protein OS=Physcomitrella patens subsp. patens OX=3218 GN=PHYPA_015474 PE=4 SV=1	3218	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74675_c0_g2_i1:263-1147(-)	8.20141226929491	6.546321643612e-10	0.663331009245647	0.555785531205475	1	A0A2K1JW05	5.77e-44	Uncharacterized protein OS=Physcomitrella patens subsp. patens OX=3218 GN=PHYPA_015474 PE=4 SV=1	3218	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74706_c0_g1_i1:89-553(-)	-0.128940809272772	0.939207578929175	-3.71007373670157	0.00699145368533625	4	A0A223PIM7	2.61e-105	Glycosyltransferase OS=Picea glauca OX=3330 PE=2 SV=1	3330	Viridiplantae	GO:0016758
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74712_c1_g1_i1:3-419(+)	1.60112982567773	0.20714272013496	2.3067090131556	0.0445326418148413	3	A0A5C5FQG3	5.01e-94	Ubiquitin-related domain-containing protein (Fragment) OS=Rhodotorula diobovata OX=5288 GN=DMC30DRAFT_449072 PE=4 SV=1	5288	Fungi	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74779_c0_g1_i1:302-2011(-)	3.12593978942985	0.0254032010981407	2.71948922792488	0.0473598139062626	5	W2S909	0	PPM-type phosphatase domain-containing protein OS=Cyphellophora europaea CBS 101466 OX=1220924 GN=HMPREF1541_10007 PE=3 SV=1	1220924	Fungi	GO:0046872; GO:0004722
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74807_c0_g1_i1:412-2034(-)	-1.77261433006131	0.0591566110976495	-5.01628427488788	0.00520712162715796	4	A0A0K0M787	0	CKX4 OS=Pinus tabuliformis OX=88731 PE=2 SV=1	88731	Viridiplantae	GO:0019139; GO:0071949; GO:0009690
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74824_c0_g1_i1:1-396(+)	-0.225714286560816	0.917378085175015	2.52270481778225	0.020359389381078	3	A0A0J0XVF2	1.69e-72	Ribosomal protein L32e OS=Cutaneotrichosporon oleaginosum OX=879819 GN=CC85DRAFT_325954 PE=4 SV=1	879819	Fungi	GO:0005840; GO:0003735; GO:0006412
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74827_c0_g1_i1:131-526(-)	-0.0879554663591077	0.956428479384575	-3.71431117523395	0.00466015228907782	4	A0A1D1ZH66	1.84e-54	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial OS=Anthurium amnicola OX=1678845 GN=bkdA_3 PE=4 SV=1	1678845	Viridiplantae	GO:0016624
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74850_c0_g1_i1:47-358(+)	11.4153286274285	2.28752347043656e-08	-1.86426945773215	0.325204161587556	1	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74862_c1_g1_i1:14-760(-)	-7.28031861835718	5.4656232337999e-06	-4.83440216305688	0.000108471760837331	8	A9NSS9	4.57e-88	C1_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74862_c1_g2_i1:76-783(-)	-5.2035858285417	2.23425985501819e-05	-3.99581646812543	9.7757128960032e-05	8	A9NSS9	5.83e-88	C1_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74862_c1_g3_i1:2-766(-)	-10.3031645404752	0.00250150274110899	-3.87702773581401	0.000156268457442147	8	A9NSS9	2.52e-88	C1_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74865_c0_g1_i1:1-792(+)	2.14858088121029	0.00965627437219976	-0.588693906245711	0.579861555809094	1	A0A0C5G8K6	3.37e-130	MC5 OS=Picea abies OX=3329 PE=2 SV=1	3329	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN74910_c0_g1_i2:119-508(-)	-7.17658709591781	2.2293910602062e-07	-0.166762940838813	0.716208062069827	2	A0A5C7I6B2	4.04e-30	Uncharacterized protein OS=Acer yangbiense OX=1000413 GN=EZV62_011542 PE=4 SV=1	1000413	Viridiplantae	NA
