cds	UniProtKB.AC	Taxonomy	GOID	TERM
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN142180_c0_g1_i1:85-1074(-)	A0A0D1YYG7	Fungi	GO:0009228	thiamine biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN142180_c0_g1_i1:85-1074(-)	A0A0D1YYG7	Fungi	GO:0052837	thiazole biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN144716_c0_g1_i1:148-717(-)	A0A438NFP6	Fungi	GO:0006886	intracellular protein transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN144716_c0_g1_i1:148-717(-)	A0A438NFP6	Fungi	GO:0016192	vesicle-mediated transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN148972_c0_g1_i1:79-1821(-)	A0A232M5T1	Fungi	GO:0006351	transcription, DNA-templated
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN148983_c0_g1_i1:95-1567(+)	A0A0L0V3W3	Fungi	GO:0006636	unsaturated fatty acid biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN149022_c0_g1_i1:164-1051(-)	A0A1U7W4Y6	Viridiplantae	GO:0022904	respiratory electron transport chain
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN149615_c0_g1_i1:348-1652(-)	A9NVC1	Viridiplantae	GO:0009058	biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN149615_c0_g1_i1:348-1652(-)	A9NVC1	Viridiplantae	GO:0006520	cellular amino acid metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN1497_c0_g1_i1:1-342(-)	B8LRW3	Viridiplantae	GO:0005975	carbohydrate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN150323_c0_g1_i1:174-863(+)	A0A1U8B4D0	Viridiplantae	GO:0010274	hydrotropism
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN151228_c0_g1_i1:99-929(-)	A0A0D2CTJ5	Fungi	GO:0019243	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN151306_c0_g1_i1:3-596(+)	A0A1Y2ETU4	Fungi	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN151323_c0_g1_i1:463-2598(-)	B8LRA1	Viridiplantae	GO:0007142	male meiosis II
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN152031_c0_g1_i1:8-319(-)	A0A4S9LAL8	Fungi	GO:0042183	formate catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN152178_c0_g1_i1:15-353(-)	M2QPS8	Fungi	GO:0006414	translational elongation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN155210_c0_g1_i1:1-384(+)	A0A2G2WZ81	Viridiplantae	GO:0016998	cell wall macromolecule catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN155210_c0_g1_i1:1-384(+)	A0A2G2WZ81	Viridiplantae	GO:0006032	chitin catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN157384_c0_g1_i1:124-1254(-)	H6BWQ6	Fungi	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN157712_c0_g1_i1:2-778(+)	A0A1Y2FHS5	Fungi	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN157717_c0_g1_i1:66-1853(-)	A0A0D2FEL3	Fungi	GO:0006865	amino acid transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN158040_c0_g1_i1:321-992(+)	A0A4Q5NE65	Bacteria	GO:0042773	ATP synthesis coupled electron transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN15852_c0_g2_i1:36-866(-)	A0A1U8Q2M5	Viridiplantae	GO:0007165	signal transduction
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN159163_c0_g1_i1:312-1088(+)	B8LNN6	Viridiplantae	GO:0006419	alanyl-tRNA aminoacylation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN165022_c0_g1_i1:2-928(+)	A9P175	Viridiplantae	GO:0006260	DNA replication
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN165022_c0_g1_i1:2-928(+)	A9P175	Viridiplantae	GO:0006275	regulation of DNA replication
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN16524_c0_g1_i1:122-1333(+)	A0A199V147	Viridiplantae	GO:0006355	regulation of transcription, DNA-templated
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN165431_c0_g1_i1:81-2030(-)	C0PQS8	Viridiplantae	GO:0006857	oligopeptide transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN165614_c0_g2_i1:222-695(+)	A9NLC9	Viridiplantae	GO:0051301	cell division
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN165614_c0_g2_i1:222-695(+)	A9NLC9	Viridiplantae	GO:0007059	chromosome segregation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN166062_c0_g1_i1:291-1889(-)	A0A0D2FU80	Fungi	GO:0045454	cell redox homeostasis
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN166062_c0_g1_i1:291-1889(-)	A0A0D2FU80	Fungi	GO:0006749	glutathione metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN167019_c0_g1_i1:3-335(-)	C0PQE2	Viridiplantae	GO:0007165	signal transduction
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN167487_c0_g1_i1:2-379(-)	C0PQE2	Viridiplantae	GO:0007165	signal transduction
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN17103_c0_g1_i1:87-740(+)	B8LMG4	Viridiplantae	GO:0006729	tetrahydrobiopterin biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN17103_c0_g2_i1:87-734(+)	B8LMG4	Viridiplantae	GO:0006729	tetrahydrobiopterin biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN17238_c0_g1_i1:2-400(-)	A9NPE2	Viridiplantae	GO:0032259	methylation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN1875_c0_g1_i1:2-397(+)	A9NVE4	Viridiplantae	GO:0000272	polysaccharide catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN19354_c0_g1_i1:400-843(+)	A9NWA3	Viridiplantae	GO:0007165	signal transduction
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN20297_c0_g1_i1:1-303(+)	A9NTL1	Viridiplantae	GO:0045454	cell redox homeostasis
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN2105_c0_g1_i1:2-304(+)	F7VYP6	Fungi	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN21529_c0_g1_i1:59-838(-)	A0A194SB13	Fungi	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN23252_c0_g1_i1:528-1463(-)	A0A0C9RQM9	Viridiplantae	GO:0015940	pantothenate biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN2497_c0_g1_i1:129-1247(+)	A0A0D2CSH3	Fungi	GO:0006086	acetyl-CoA biosynthetic process from pyruvate
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN25038_c0_g1_i1:2-751(-)	B8LRB4	Viridiplantae	GO:0007165	signal transduction
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN25208_c0_g1_i1:220-828(+)	D5ACN0	Viridiplantae	GO:0030163	protein catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN25227_c0_g1_i1:133-2211(-)	H6BT93	Fungi	GO:1990961	drug transmembrane export
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN26013_c0_g1_i1:1-1707(+)	U5HBC9	Fungi	GO:0006099	tricarboxylic acid cycle
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN2738_c1_g2_i1:379-696(-)	A9NLS4	Viridiplantae	GO:0006952	defense response
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN2738_c1_g2_i1:379-696(-)	A9NLS4	Viridiplantae	GO:0045926	negative regulation of growth
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN2778_c0_g1_i1:348-2324(+)	W1NHL2	Viridiplantae	GO:0006468	protein phosphorylation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN28310_c0_g2_i1:2-373(-)	K4P1P7	Viridiplantae	GO:0046274	lignin catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN2891_c0_g1_i1:186-977(+)	A9NNA7	Viridiplantae	GO:0042823	pyridoxal phosphate biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN29107_c0_g1_i1:255-728(-)	A0A0D1Y6B0	Fungi	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN2978_c0_g1_i1:688-1098(-)	A0A1U8NE34	Viridiplantae	GO:0006281	DNA repair
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN2978_c0_g1_i1:688-1098(-)	A0A1U8NE34	Viridiplantae	GO:0016574	histone ubiquitination
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN2978_c0_g1_i1:688-1098(-)	A0A1U8NE34	Viridiplantae	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN2978_c0_g1_i1:688-1098(-)	A0A1U8NE34	Viridiplantae	GO:0000209	protein polyubiquitination
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN29800_c0_g1_i1:129-1673(-)	A0A4S9NU27	Fungi	GO:0006629	lipid metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN31716_c0_g1_i1:1-471(+)	A0A2P6N9X9	Evosea	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN32775_c1_g1_i1:2-568(-)	A0A0D6QVB2	Viridiplantae	GO:0031408	oxylipin biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN32854_c0_g1_i1:1-594(+)	A0A517LJN9	Fungi	GO:0016042	lipid catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN34995_c0_g1_i1:1-456(-)	C0PQE2	Viridiplantae	GO:0007165	signal transduction
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN36822_c0_g1_i1:150-1586(-)	A0A2V1BFA7	Fungi	GO:0055085	transmembrane transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN36960_c1_g1_i1:61-1152(-)	R1EUH2	Fungi	GO:0008643	carbohydrate transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN3699_c0_g1_i1:2-529(-)	A0A3L6TC14	Viridiplantae	GO:0016042	lipid catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN3699_c0_g1_i1:2-529(-)	A0A3L6TC14	Viridiplantae	GO:0046470	phosphatidylcholine metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN37691_c0_g1_i1:1-459(+)	B8LLF3	Viridiplantae	GO:0006629	lipid metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN37691_c0_g2_i1:1-459(+)	B8LLF3	Viridiplantae	GO:0006629	lipid metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN38038_c0_g1_i1:156-1193(-)	A0A4Z0YU42	Fungi	GO:0006629	lipid metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN38366_c0_g1_i1:566-1750(-)	G8CPZ1	Viridiplantae	GO:0006355	regulation of transcription, DNA-templated
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN3923_c0_g1_i1:1-450(-)	D5AD06	Viridiplantae	GO:0005975	carbohydrate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN40532_c0_g1_i1:3-461(-)	A0A200R2P6	Viridiplantae	GO:0006012	galactose metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN42028_c0_g1_i1:38-448(+)	T1PZ39	Viridiplantae	GO:0042744	hydrogen peroxide catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN42028_c0_g1_i1:38-448(+)	T1PZ39	Viridiplantae	GO:0006979	response to oxidative stress
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN42204_c0_g1_i1:330-719(+)	A9NMX0	Viridiplantae	GO:0030001	metal ion transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN4241_c0_g1_i1:3-329(+)	A0A0D6QZB2	Viridiplantae	GO:0006952	defense response
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN4241_c0_g1_i1:3-329(+)	A0A0D6QZB2	Viridiplantae	GO:0009607	response to biotic stimulus
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN4413_c0_g2_i1:231-644(-)	A9NK69	Viridiplantae	GO:0006633	fatty acid biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN45063_c0_g1_i1:3-317(-)	A9NKB1	Viridiplantae	GO:0009058	biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN45367_c0_g1_i1:2-1240(-)	A0A3S3MHT8	Viridiplantae	GO:0015031	protein transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN45634_c0_g1_i1:1-681(+)	A9NVX8	Viridiplantae	GO:0009058	biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN45835_c0_g1_i1:364-1257(-)	D5ACR2	Viridiplantae	GO:0007049	cell cycle
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN45835_c0_g1_i1:364-1257(-)	D5ACR2	Viridiplantae	GO:0006974	cellular response to DNA damage stimulus
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN45835_c0_g1_i1:364-1257(-)	D5ACR2	Viridiplantae	GO:0000076	DNA replication checkpoint
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN45835_c0_g1_i1:364-1257(-)	D5ACR2	Viridiplantae	GO:0048478	replication fork protection
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN45849_c0_g1_i1:384-1517(+)	A0A151QPZ2	Viridiplantae	GO:0045893	positive regulation of transcription, DNA-templated
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN46139_c0_g1_i1:370-717(-)	A0A1C1CLG3	Fungi	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN46254_c0_g1_i1:205-816(-)	A0A0D1ZBJ9	Fungi	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN47841_c0_g1_i1:2-373(+)	A9NNP1	Viridiplantae	GO:0042744	hydrogen peroxide catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN47841_c0_g1_i1:2-373(+)	A9NNP1	Viridiplantae	GO:0006979	response to oxidative stress
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN47951_c0_g1_i1:407-2101(-)	A0A0D6QUG9	Viridiplantae	GO:0009231	riboflavin biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN48204_c0_g1_i1:2-385(+)	A9NVZ8	Viridiplantae	GO:0016042	lipid catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN48380_c0_g2_i1:1-633(-)	A0A2I7NAD2	Viridiplantae	GO:0005975	carbohydrate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN48412_c0_g1_i1:2-577(-)	A9NZD0	Viridiplantae	GO:0005975	carbohydrate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN48768_c0_g1_i1:2-391(+)	A0A4Y7QJ75	Fungi	GO:0006414	translational elongation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN48806_c0_g2_i1:3-491(+)	A0A2A9NMX9	Fungi	GO:0006407	rRNA export from nucleus
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN48806_c0_g2_i1:3-491(+)	A0A2A9NMX9	Fungi	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN49203_c0_g1_i1:142-795(+)	A0A0D2A4P1	Fungi	GO:0019521	D-gluconate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN49203_c0_g1_i1:142-795(+)	A0A0D2A4P1	Fungi	GO:0006098	pentose-phosphate shunt
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN49376_c0_g2_i1:2-304(+)	D5A9C9	Viridiplantae	GO:0042744	hydrogen peroxide catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN49376_c0_g2_i1:2-304(+)	D5A9C9	Viridiplantae	GO:0006979	response to oxidative stress
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN49678_c0_g2_i1:1-1173(-)	F2D8J7	Viridiplantae	GO:0006629	lipid metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN49690_c0_g1_i1:206-2317(+)	A0A0D6R0W8	Viridiplantae	GO:0006891	intra-Golgi vesicle-mediated transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN49690_c0_g1_i1:206-2317(+)	A0A0D6R0W8	Viridiplantae	GO:0015031	protein transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN49748_c0_g3_i1:332-781(-)	A9NKC4	Viridiplantae	GO:0080143	regulation of amino acid export
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN50310_c0_g1_i1:3-476(-)	A0A251PQ36	Viridiplantae	GO:0070588	calcium ion transmembrane transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN50310_c0_g1_i1:3-476(-)	A0A251PQ36	Viridiplantae	GO:0006874	cellular calcium ion homeostasis
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN50594_c0_g2_i1:391-1578(+)	A0A0D1W8S4	Fungi	GO:0051984	positive regulation of chromosome segregation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN50594_c0_g2_i1:391-1578(+)	A0A0D1W8S4	Fungi	GO:1905342	positive regulation of protein localization to kinetochore
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN50594_c0_g2_i1:391-1578(+)	A0A0D1W8S4	Fungi	GO:0033047	regulation of mitotic sister chromatid segregation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN50620_c0_g1_i1:2-625(+)	A0A0D1YGN8	Fungi	GO:0030091	protein repair
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN50620_c0_g1_i1:2-625(+)	A0A0D1YGN8	Fungi	GO:0006979	response to oxidative stress
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN51013_c0_g1_i1:441-1526(+)	B8LQ27	Viridiplantae	GO:0009058	biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN51060_c0_g2_i1:1-327(-)	A9NU92	Viridiplantae	GO:0005975	carbohydrate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN51060_c0_g2_i1:1-327(-)	A9NU92	Viridiplantae	GO:0016998	cell wall macromolecule catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN51060_c0_g2_i1:1-327(-)	A9NU92	Viridiplantae	GO:0006032	chitin catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN51186_c0_g1_i1:1-528(-)	A9NPE2	Viridiplantae	GO:0032259	methylation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN51253_c0_g1_i1:105-1493(+)	A9NYG7	Viridiplantae	GO:0045454	cell redox homeostasis
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN51253_c0_g1_i1:105-1493(+)	A9NYG7	Viridiplantae	GO:0019344	cysteine biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN51253_c0_g1_i1:105-1493(+)	A9NYG7	Viridiplantae	GO:0019419	sulfate reduction
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN51803_c0_g1_i1:123-635(+)	D5ABC5	Viridiplantae	GO:0009733	response to auxin
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN52085_c0_g3_i1:326-907(-)	A9NPM4	Viridiplantae	GO:0045454	cell redox homeostasis
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN52138_c0_g1_i1:164-604(-)	A0A0D6QWP4	Viridiplantae	GO:0030001	metal ion transport
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN52240_c0_g1_i1:3-443(+)	A0A2P6MUY7	Evosea	GO:0006784	heme a biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN52240_c0_g1_i1:3-443(+)	A0A2P6MUY7	Evosea	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN52303_c0_g1_i1:137-1006(-)	A0A0D6R783	Viridiplantae	GO:0045492	xylan biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN53151_c2_g1_i2:72-554(-)	B8LRB4	Viridiplantae	GO:0007165	signal transduction
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN53151_c2_g1_i3:1-507(-)	B8LRB4	Viridiplantae	GO:0007165	signal transduction
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN53398_c0_g1_i1:357-824(-)	A0A0D2CYL9	Fungi	GO:0006412	translation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN54263_c0_g1_i1:255-1799(-)	D5ACM5	Viridiplantae	GO:0005975	carbohydrate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN543_c0_g2_i1:2-304(-)	A0A0D6QVB2	Viridiplantae	GO:0031408	oxylipin biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN54532_c0_g1_i1:1-405(+)	A0A2J6T1D2	Fungi	GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN54636_c0_g1_i1:1-540(+)	A9NTW6	Viridiplantae	GO:0006952	defense response
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN55005_c0_g2_i1:1-342(+)	A9NLI7	Viridiplantae	GO:0009231	riboflavin biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN55108_c0_g1_i1:270-968(+)	A0A0K0M7B0	Viridiplantae	GO:0045944	positive regulation of transcription by RNA polymerase II
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN55376_c1_g1_i1:98-1096(-)	A0A0G2E3A2	Fungi	GO:0006002	fructose 6-phosphate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN55394_c0_g1_i1:2-616(+)	A9NUR2	Viridiplantae	GO:0005975	carbohydrate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN55893_c0_g2_i1:146-1315(+)	A0A0D2FRG1	Fungi	GO:0019594	mannitol metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN57071_c0_g1_i1:317-1678(+)	A0A0C9RQV4	Viridiplantae	GO:0006486	protein glycosylation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN57071_c0_g2_i1:317-1519(+)	A0A0C9RQV4	Viridiplantae	GO:0006486	protein glycosylation
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN57168_c0_g1_i1:19-345(-)	A0A1W0WM20	Tardigrada	GO:0007017	microtubule-based process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN57190_c0_g1_i2:497-1549(-)	A0A438GYM4	Viridiplantae	GO:0006284	base-excision repair
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN57190_c0_g1_i2:497-1549(-)	A0A438GYM4	Viridiplantae	GO:0006260	DNA replication
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN57190_c0_g1_i2:497-1549(-)	A0A438GYM4	Viridiplantae	GO:0043137	DNA replication, removal of RNA primer
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN57853_c0_g1_i1:2-1147(+)	V9DCY4	Fungi	GO:0006537	glutamate biosynthetic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN58066_c0_g1_i1:3-311(-)	A0A067KP63	Viridiplantae	GO:0006952	defense response
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN58066_c0_g1_i1:3-311(-)	A0A067KP63	Viridiplantae	GO:0009607	response to biotic stimulus
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN58066_c0_g2_i1:3-311(-)	A0A5E4FS29	Viridiplantae	GO:0006952	defense response
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN58066_c0_g2_i1:3-311(-)	A0A5E4FS29	Viridiplantae	GO:0009607	response to biotic stimulus
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN58212_c0_g1_i1:215-1243(-)	A9NT20	Viridiplantae	GO:0005975	carbohydrate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN58212_c0_g1_i1:215-1243(-)	A9NT20	Viridiplantae	GO:0016998	cell wall macromolecule catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN58212_c0_g1_i1:215-1243(-)	A9NT20	Viridiplantae	GO:0006032	chitin catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN58448_c0_g1_i1:2-361(-)	C0PPY0	Viridiplantae	GO:0007017	microtubule-based process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN58864_c0_g1_i1:375-1439(-)	E5KBU3	Viridiplantae	GO:0009072	aromatic amino acid family metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN58966_c0_g2_i1:3-479(-)	A0EJ89	Viridiplantae	GO:0006536	glutamate metabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN59103_c0_g1_i1:1-387(-)	A0A0D6QYX2	Viridiplantae	GO:0042744	hydrogen peroxide catabolic process
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN59103_c0_g1_i1:1-387(-)	A0A0D6QYX2	Viridiplantae	GO:0006979	response to oxidative stress
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN59156_c0_g2_i1:282-1178(-)	A9P2B7	Viridiplantae	GO:0007143	female meiotic nuclear division
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN59156_c0_g2_i1:282-1178(-)	A9P2B7	Viridiplantae	GO:0007140	male meiotic nuclear division
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN59243_c0_g1_i1:2-298(-)	C0PQE2	Viridiplantae	GO:0007165	signal transduction
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN59243_c0_g2_i1:2-367(-)	C0PQE2	Viridiplantae	GO:0007165	signal transduction
