qseqid	sseqid	evalue	salltitles	tax_id	taxonomy
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123927_c2_g5_i2:3-470(-)	Q6WE88	4.98e-27	Putative NBS-LRR protein G9034 (Fragment) OS=Pinus monticola OX=3345 GN=RGA PE=4 SV=1	3345	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123930_c4_g2_i1:1-672(-)	D5A9S3	2.37e-132	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123930_c4_g2_i2:1-414(-)	D5A9S3	4.67e-89	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123930_c6_g3_i1:1-330(-)	C0PS30	6.76e-42	EDS1_EP domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123930_c6_g6_i1:1-327(-)	C0PS30	1.28e-40	EDS1_EP domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123930_c6_g6_i2:1-351(-)	C0PS30	4.31e-46	EDS1_EP domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123935_c0_g2_i1:1-552(-)	A0A0D6QX37	3.1e-93	Uncharacterized protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123935_c0_g3_i1:3-524(-)	A0A2G2ZDK4	2.44e-47	Uncharacterized protein OS=Capsicum annuum OX=4072 GN=T459_18131 PE=4 SV=1	4072	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123935_c0_g3_i2:3-524(-)	A0A5D2ZS06	4.83e-46	Uncharacterized protein OS=Gossypium mustelinum OX=34275 GN=E1A91_A03G045400v1 PE=4 SV=1	34275	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123935_c0_g4_i2:79-384(-)	A0A0C9RUT9	3.65e-34	TSA: Wollemia nobilis Ref_Wollemi_Transcript_12273_1696 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=4 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123936_c5_g15_i2:1-312(+)	A0A3S3MWF7	1.62e-28	Protein kinase domain-containing protein OS=Cinnamomum micranthum f. kanehirae OX=337451 GN=CKAN_02037900 PE=3 SV=1	337451	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123936_c5_g17_i2:1-390(+)	A0A2J6LRU2	4e-35	Protein kinase domain-containing protein OS=Lactuca sativa OX=4236 GN=LSAT_3X64900 PE=4 SV=1	4236	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123936_c5_g17_i3:1-579(+)	A0A2J6MF06	2.15e-44	Protein kinase domain-containing protein OS=Lactuca sativa OX=4236 GN=LSAT_1X101201 PE=4 SV=1	4236	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123936_c5_g5_i3:2-886(+)	A0A059BAE7	6.67e-66	Protein kinase domain-containing protein (Fragment) OS=Eucalyptus grandis OX=71139 GN=EUGRSUZ_G00456 PE=3 SV=1	71139	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123936_c5_g5_i5:1-330(+)	A0A2G3BPV9	6.82e-21	Uncharacterized protein OS=Capsicum chinense OX=80379 GN=BC332_20363 PE=4 SV=1	80379	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123936_c5_g5_i6:1-549(+)	H9VHF1	1.27e-62	Protein kinase domain-containing protein (Fragment) OS=Pinus taeda OX=3352 GN=0_5446_01 PE=4 SV=1	3352	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123936_c5_g5_i7:2-1123(+)	M1ACF9	2.12e-75	Uncharacterized protein OS=Solanum tuberosum OX=4113 PE=4 SV=1	4113	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123936_c5_g6_i1:1-306(+)	A0A2H3Z8I6	1.68e-28	LOW QUALITY PROTEIN: uncharacterized protein LOC103721324 OS=Phoenix dactylifera OX=42345 GN=LOC103721324 PE=3 SV=2	42345	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123938_c0_g2_i1:382-4422(-)	A0A2H3ZEX0	2.33e-41	uncharacterized protein LOC103723554 OS=Phoenix dactylifera OX=42345 GN=LOC103723554 PE=4 SV=1	42345	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123940_c0_g11_i1:3-332(+)	A0A5E4F2S7	9.39e-23	PREDICTED: non-specific OS=Prunus dulcis OX=3755 GN=ALMOND_2B011199 PE=3 SV=1	3755	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123940_c0_g2_i5:125-631(+)	A0A314Z0M6	4.78e-27	Non-specific lipid-transfer protein-like protein OS=Prunus yedoensis var. nudiflora OX=2094558 GN=Pyn_08355 PE=3 SV=1	2094558	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123942_c7_g1_i1:3-371(-)	A0A4T0EMC8	9.93e-81	Alcohol oxidase p68 OS=Aureobasidium pullulans OX=5580 GN=D6C76_06020 PE=4 SV=1	5580	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123945_c1_g11_i1:1-453(-)	A0A0C9QPU4	5.43e-79	TSA: Wollemia nobilis Ref_Wollemi_Transcript_14376_3413 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=4 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123945_c1_g4_i5:3-335(-)	A0A0C9QPU4	7.01e-54	TSA: Wollemia nobilis Ref_Wollemi_Transcript_14376_3413 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=4 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123946_c1_g2_i4:537-2165(-)	C0PPZ0	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123949_c0_g5_i2:1-447(-)	H9M9V9	8.3e-83	BTB domain-containing protein (Fragment) OS=Pinus radiata OX=3347 GN=0_14083_01 PE=4 SV=1	3347	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123949_c0_g7_i1:3-299(-)	H9M9V9	1.32e-42	BTB domain-containing protein (Fragment) OS=Pinus radiata OX=3347 GN=0_14083_01 PE=4 SV=1	3347	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123949_c0_g9_i1:1-297(-)	H9M9V9	3.18e-52	BTB domain-containing protein (Fragment) OS=Pinus radiata OX=3347 GN=0_14083_01 PE=4 SV=1	3347	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123950_c0_g2_i1:1-1806(+)	A0A0D6QRI0	4.01e-119	NB-ARC domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123950_c0_g2_i2:1-1572(+)	A0A0D6QRI0	1.65e-118	NB-ARC domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123951_c2_g27_i1:2-319(-)	A9NUU1	1.22e-70	DIOX_N domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123951_c2_g4_i6:3-1178(-)	X5CAB9	0	GA2ox7 OS=Pinus tabuliformis OX=88731 PE=2 SV=1	88731	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123951_c2_g4_i8:3-461(-)	A9NSV2	1.9e-99	Fe2OG dioxygenase domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123953_c1_g5_i5:170-1120(-)	A0A0D1Z6B2	0	Inorganic pyrophosphatase, variant OS=Cladophialophora immunda OX=569365 GN=PV07_11356 PE=4 SV=1	569365	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123953_c1_g6_i7:115-909(-)	A0A0G2GS21	0	Inorganic pyrophosphatase OS=Diplodia seriata OX=420778 GN=BK809_0007436 PE=4 SV=1	420778	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123955_c1_g20_i3:3-326(-)	C0PTP7	2.85e-47	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123956_c2_g5_i3:2-2317(+)	U1G9G0	0	Catalase-peroxidase OS=Endocarpon pusillum (strain Z07020 / HMAS-L-300199) OX=1263415 GN=katG PE=3 SV=1	1263415	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123957_c0_g1_i1:1232-2890(+)	A9NUP3	0	PMR5N domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123959_c2_g1_i2:2-748(+)	A0A5B7BIY3	2.31e-62	Putative salt overly sensitive 1 isoform X1 (Fragment) OS=Davidia involucrata OX=16924 GN=Din_038260 PE=4 SV=1	16924	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123959_c3_g1_i2:746-1921(+)	A0A446MZZ0	0	Na_H_Exchanger domain-containing protein OS=Triticum turgidum subsp. durum OX=4567 GN=TRITD_3Av1G001360 PE=4 SV=1	4567	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123959_c3_g1_i4:949-4383(+)	A0A1U8B9E7	0	sodium/hydrogen exchanger 8 OS=Nelumbo nucifera OX=4432 GN=LOC104611075 PE=4 SV=1	4432	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123961_c1_g7_i2:2-931(-)	D5AB91	2.42e-23	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123961_c1_g7_i6:1-744(-)	D5AB91	5.91e-21	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123963_c3_g15_i2:2-385(+)	B8LMZ7	2.71e-37	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123963_c3_g15_i3:2-565(+)	A9NW11	1.62e-55	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123963_c3_g2_i1:2-388(+)	B8LMX8	1.28e-38	TIR domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123964_c1_g3_i10:914-2581(+)	M1BXE0	5.05e-131	Amino_oxidase domain-containing protein OS=Solanum tuberosum OX=4113 GN=102603548 PE=4 SV=1	4113	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123964_c1_g3_i11:911-1678(+)	A0A4S8JIS1	6.41e-50	Amino_oxidase domain-containing protein OS=Musa balbisiana OX=52838 GN=C4D60_Mb01t00150 PE=4 SV=1	52838	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123964_c1_g3_i13:949-2616(+)	M1BXE0	5.05e-131	Amino_oxidase domain-containing protein OS=Solanum tuberosum OX=4113 GN=102603548 PE=4 SV=1	4113	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123964_c1_g3_i19:914-2575(+)	M1BXE0	5.11e-130	Amino_oxidase domain-containing protein OS=Solanum tuberosum OX=4113 GN=102603548 PE=4 SV=1	4113	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123964_c1_g3_i4:911-2572(+)	M1BXE0	1.35e-129	Amino_oxidase domain-containing protein OS=Solanum tuberosum OX=4113 GN=102603548 PE=4 SV=1	4113	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123964_c1_g3_i6:948-2396(+)	D8SNC0	1.69e-97	Amino_oxidase domain-containing protein OS=Selaginella moellendorffii OX=88036 GN=SELMODRAFT_121066 PE=4 SV=1	88036	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123967_c3_g5_i10:252-1559(-)	A9P2J0	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123967_c3_g5_i14:252-977(-)	A9P2J0	7.96e-155	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123967_c3_g5_i15:301-960(-)	A9P2J0	4.68e-137	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123967_c3_g5_i3:3-488(-)	A9P2J0	1.25e-107	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123967_c3_g5_i8:414-773(-)	A9P2J0	9.06e-61	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123967_c3_g5_i9:372-731(-)	A9P2J0	1.5e-61	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123967_c3_g6_i1:3-335(-)	A9P2J0	2.63e-70	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123967_c3_g7_i2:1-372(-)	A9P2J0	1.48e-73	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123968_c3_g1_i1:112-1578(-)	A0A0D2AXE0	0	Mitochondrial-processing peptidase subunit beta OS=Exophiala spinifera OX=91928 GN=PV08_10384 PE=3 SV=1	91928	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123972_c3_g1_i3:662-1420(-)	B8LL52	1.13e-178	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123972_c3_g1_i4:1-408(-)	B8LL52	4.78e-81	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123972_c3_g1_i5:1-555(-)	B8LL52	4.74e-116	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123972_c3_g1_i6:656-2266(-)	B8LL52	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123972_c3_g1_i9:3-347(-)	B8LL52	1.05e-66	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123974_c0_g1_i1:1-1440(-)	A0A4S9XPB5	0	Uncharacterized protein OS=Aureobasidium pullulans OX=5580 GN=D6C84_06425 PE=4 SV=1	5580	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123975_c5_g1_i3:3-548(+)	C0PTA1	1.79e-60	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123978_c1_g1_i1:1584-2861(-)	A0A0D6QTY8	0	Uncharacterized protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123978_c1_g1_i10:1584-2888(-)	A0A0D6QTY8	0	Uncharacterized protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123978_c1_g1_i2:1608-2396(-)	A0A0C9QT30	1.85e-156	TSA: Wollemia nobilis Ref_Wollemi_Transcript_10964_3240 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=4 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123978_c1_g1_i3:1608-2678(-)	A0A0C9QT30	0	TSA: Wollemia nobilis Ref_Wollemi_Transcript_10964_3240 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=4 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123980_c0_g1_i1:266-1873(-)	A0A445HRT8	0	High affinity nitrate transporter 2.4 OS=Glycine soja OX=3848 GN=D0Y65_034727 PE=4 SV=1	3848	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123981_c1_g1_i4:144-1769(-)	A0A4Z1NLN8	0	General substrate transporter OS=Venturia nashicola OX=86259 GN=E6O75_ATG11668 PE=3 SV=1	86259	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123983_c1_g1_i5:214-1977(+)	A0A2I4FJQ9	1.19e-158	pentatricopeptide repeat-containing protein At2g06000 OS=Juglans regia OX=51240 GN=LOC108999440 PE=4 SV=1	51240	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123983_c1_g1_i6:214-1977(+)	A0A2I4FJQ9	9e-159	pentatricopeptide repeat-containing protein At2g06000 OS=Juglans regia OX=51240 GN=LOC108999440 PE=4 SV=1	51240	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123984_c0_g2_i1:147-1469(-)	V9DC89	0	ATP-dependent RNA helicase sub2 OS=Cladophialophora carrionii CBS 160.54 OX=1279043 GN=G647_05389 PE=4 SV=1	1279043	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123985_c0_g7_i1:3-299(-)	A0A5C7HBA9	1.37e-59	Aldo_ket_red domain-containing protein OS=Acer yangbiense OX=1000413 GN=EZV62_019375 PE=4 SV=1	1000413	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123986_c3_g1_i3:200-1657(-)	A0A0D6R0F5	1.18e-132	Receptor-like serine/threonine-protein kinase OS=Araucaria cunninghamii OX=56994 PE=3 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123986_c3_g1_i5:257-742(-)	D8S6U3	2.03e-36	Protein kinase domain-containing protein OS=Selaginella moellendorffii OX=88036 GN=SELMODRAFT_109677 PE=3 SV=1	88036	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123988_c0_g2_i2:2-652(-)	Q8L8J2	6.64e-63	NBS/LRR (Fragment) OS=Pinus taeda OX=3352 PE=2 SV=1	3352	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123988_c1_g1_i1:1-321(-)	Q8L8I7	4.81e-26	Putative TIR/NBS/LRR disease resistance protein (Fragment) OS=Pinus taeda OX=3352 PE=2 SV=1	3352	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123988_c1_g3_i1:316-747(-)	B8LP91	1.69e-26	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123988_c1_g3_i2:321-752(-)	B8LP91	9.49e-26	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123988_c1_g4_i2:1-771(-)	B8LMZ7	1.13e-56	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123988_c1_g4_i6:1-753(-)	B8LMZ7	1.35e-56	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123988_c1_g4_i7:2-580(-)	B8LMZ7	2.24e-35	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123988_c1_g6_i4:3-302(-)	A0A2K1JX77	2.79e-24	NB-ARC domain-containing protein OS=Physcomitrella patens subsp. patens OX=3218 GN=PHYPA_013218 PE=4 SV=1	3218	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123990_c0_g1_i1:421-4110(+)	C0PQX7	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123992_c0_g1_i1:1-996(-)	B8LMZ7	1.86e-56	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123992_c0_g1_i2:3-2051(-)	Q8L8I7	3.79e-149	Putative TIR/NBS/LRR disease resistance protein (Fragment) OS=Pinus taeda OX=3352 PE=2 SV=1	3352	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123992_c0_g1_i3:3-2378(-)	Q8L8I7	0	Putative TIR/NBS/LRR disease resistance protein (Fragment) OS=Pinus taeda OX=3352 PE=2 SV=1	3352	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123995_c1_g1_i2:161-2098(-)	A0A4S9KJ51	0	Glycoside hydrolase OS=Aureobasidium pullulans OX=5580 GN=D6D02_03996 PE=3 SV=1	5580	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123997_c1_g2_i1:3-1379(+)	A0A0D6QYB7	2.81e-180	Oxidored_FMN domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123997_c1_g2_i4:3-1379(+)	A0A0D6QYB7	0	Oxidored_FMN domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123997_c1_g2_i9:1-777(+)	A0A0D6QYB7	2.93e-120	Oxidored_FMN domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123998_c2_g8_i1:2-346(+)	A9NV05	3.04e-78	acidPPc domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g13_i1:1-333(+)	A0A0K8TU31	2.36e-63	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g16_i1:1-540(+)	A0A0K8TU31	2.58e-87	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g16_i2:1-387(+)	A0A0K8TU31	2.43e-63	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g20_i1:1-306(+)	A0A0K8TU31	7.4e-56	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g22_i1:1-453(+)	A0A0K8TU31	4.83e-85	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g22_i3:1-306(+)	A0A0K8TU31	2.43e-55	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g22_i4:1-330(+)	A0A0K8TU31	2.91e-60	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g23_i1:1-330(+)	A0A0K8TU31	5e-52	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g25_i1:1-441(+)	A0A0K8TU31	7.1e-76	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g28_i1:3-311(+)	K7NPR2	1.06e-53	Uncharacterized protein (Fragment) OS=Pinus taeda OX=3352 GN=0_9919_01 PE=4 SV=1	3352	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g6_i2:1-783(+)	A0A0K8TU31	4.5e-140	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN124000_c2_g6_i4:53-625(+)	A0A0K8TU31	1.49e-45	Cytochrome P450 CYP76AA29 OS=Picea glauca OX=3330 GN=Cytochrome P450 CYP76AA29 PE=3 SV=1	3330	Viridiplantae
